statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08136038GEMI;Lauchheim, Stadt;4736;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08127008GEMI;Blaufelden;5372;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08326061GEMI;Tuningen;3079;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08336045GEMI;Kandern, Stadt;8710;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08317031GEMI;Friesenheim;13742;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08126028GEMI;Forchtenberg, Stadt;5405;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08425028GEMI;Dietenheim, Stadt;6843;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08315003GEMI;Au;1494;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08437031GEMI;Gammertingen, Stadt;6155;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08235046GEMI;Nagold, Stadt;23864;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08426134GEMI;Schemmerhofen;8722;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08317078GEMI;Mühlenbach;1650;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08436009GEMI;Bad Waldsee, Stadt;20698;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08116020GEMI;Frickenhausen;9198;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08437005GEMI;Beuron;682;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08426066GEMI;Kirchdorf an der Iller;4024;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08215099GEMI;Graben-Neudorf;12453;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08421000GEMI;Ulm, Universitätsstadt;129882;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08127075GEMI;Schrozberg, Stadt;5756;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08325012GEMI;Dornhan, Stadt;6193;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08417036GEMI;Jungingen;1419;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08121000GEMI;Heilbronn, Universitätsstadt;129931;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08117019GEMI;Eislingen/Fils, Stadt;22325;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08235060GEMI;Rohrdorf;1990;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08128137GEMI;Wittighausen;1705;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08415019GEMI;Eningen unter Achalm;11646;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08226081GEMI;Schönbrunn;2916;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08316003GEMI;Biederbach;1746;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08416015GEMI;Gomaringen;9068;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08118068GEMI;Sersheim;5420;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08125111GEMI;Hardthausen am Kocher;4478;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08116016GEMI;Dettingen unter Teck;6138;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08317141GEMI;Willstätt;9927;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08417013GEMI;Burladingen, Stadt;12131;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08117049GEMI;Süßen, Stadt;10200;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08426045GEMI;Ertingen;5381;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08127032GEMI;Gerabronn, Stadt;4451;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08337116GEMI;Wehr, Stadt;13022;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08337096GEMI;Bad Säckingen, Stadt;17767;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08115029GEMI;Magstadt;9513;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08335061GEMI;Öhningen;3589;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08436012GEMI;Baindt;5269;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08125079GEMI;Offenau;2957;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08336008GEMI;Binzen;2963;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08226059GEMI;Neulußheim;7121;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08315098GEMI;Schallstadt;6800;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08436009GEMI;Bad Waldsee, Stadt;20523;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08118028GEMI;Hessigheim;2502;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08336024GEMI;Fischingen;778;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08437114GEMI;Veringenstadt, Stadt;2149;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08317001GEMI;Achern, Stadt;26375;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08115037GEMI;Nufringen;5802;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08426045GEMI;Ertingen;5385;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08117026GEMI;Göppingen, Stadt;58528;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08126066GEMI;Öhringen, Stadt;25377;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08416050GEMI;Starzach;4305;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08335022GEMI;Engen, Stadt;11234;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08226096GEMI;Weinheim, Stadt;45775;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08117028GEMI;Gruibingen;2270;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08215097GEMI;Kraichtal, Stadt;14602;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08315016GEMI;Breitnau;1814;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08235057GEMI;Ostelsheim;2525;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08417045GEMI;Nusplingen;1909;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08226027GEMI;Heddesbach;487;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08417015GEMI;Dormettingen;1101;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08126058GEMI;Neuenstein, Stadt;6621;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08126028GEMI;Forchtenberg, Stadt;5310;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08116063GEMI;Schlaitdorf;1881;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08125063GEMI;Möckmühl, Stadt;8439;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08426006GEMI;Allmannsweiler;323;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08316051GEMI;Wyhl am Kaiserstuhl;4013;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08417079GEMI;Albstadt, Stadt;46477;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08426008GEMI;Altheim;2137;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08211000GEMI;Baden-Baden, Stadt;56526;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08216002GEMI;Au am Rhein;3368;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08316012GEMI;Endingen am Kaiserstuhl, Stadt;10168;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08336104GEMI;Malsburg-Marzell;1443;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08135032GEMI;Steinheim am Albuch;8925;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08226032GEMI;Hockenheim, Stadt;21623;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08237040GEMI;Horb am Neckar, Stadt;25651;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08425104GEMI;Rottenacker;2231;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08327017GEMI;Frittlingen;2127;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08215100GEMI;Bad Schönborn;13583;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08426043GEMI;Erlenmoos;1802;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08118015GEMI;Erligheim;3022;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08426118GEMI;Tiefenbach;546;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08437072GEMI;Leibertingen;2209;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08215017GEMI;Ettlingen, Stadt;38534;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08335043GEMI;Konstanz, Universitätsstadt;86937;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08119075GEMI;Sulzbach an der Murr;5366;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08236033GEMI;Knittlingen, Stadt;8188;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08115016GEMI;Gäufelden;9020;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08435059GEMI;Überlingen, Stadt;22820;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08115003GEMI;Böblingen, Stadt;51483;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08236040GEMI;Mühlacker, Stadt;26576;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08136029GEMI;Heuchlingen;1824;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08326031GEMI;Königsfeld im Schwarzwald;5906;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08236076GEMI;Königsbach-Stein;10068;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08336075GEMI;Schallbach;855;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08436010GEMI;Bad Wurzach, Stadt;14942;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08416026GEMI;Nehren;4439;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08436094GEMI;Argenbühl;6666;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08216008GEMI;Bühlertal;7821;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08127047GEMI;Langenburg, Stadt;1776;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08425036GEMI;Emerkingen;823;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08415061GEMI;Reutlingen, Stadt;117700;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08115044GEMI;Schönaich;10349;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08425125GEMI;Unterwachingen;196;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08436027GEMI;Eichstegen;533;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08236070GEMI;Keltern;8733;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08237024GEMI;Empfingen;4269;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08335063GEMI;Radolfzell am Bodensee, Stadt;31608;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08119018GEMI;Burgstetten;3751;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08335015GEMI;Büsingen am Hochrhein;1444;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08317065GEMI;Lahr/Schwarzwald, Stadt;50775;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08337002GEMI;Albbruck;7337;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08237072GEMI;Wörnersberg;214;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08317039GEMI;Gutach (Schwarzwaldbahn);2295;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08235033GEMI;Bad Herrenalb, Stadt;7567;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08125039GEMI;Gundelsheim, Stadt;7556;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08435045GEMI;Oberteuringen;5035;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08119008GEMI;Backnang, Stadt;38643;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08337066GEMI;Laufenburg (Baden), Stadt;9335;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08136060GEMI;Rosenberg;2575;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08325051GEMI;Schiltach, Stadt;3517;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08226103GEMI;St. Leon-Rot;14004;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08119085GEMI;Winnenden, Stadt;29565;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08326052GEMI;St. Georgen im Schwarzwald, Stadt;12407;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08127073GEMI;Satteldorf;5611;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08435057GEMI;Tettnang, Stadt;20350;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08116035GEMI;Köngen;9577;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08436053GEMI;Königseggwald;696;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08117035GEMI;Mühlhausen im Täle;1072;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08225064GEMI;Neckargerach;2266;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08426073GEMI;Mietingen;4677;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08326074GEMI;Villingen-Schwenningen, Stadt;89756;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08417052GEMI;Ratshausen;793;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08125108GEMI;Zaberfeld;4190;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08425093GEMI;Öpfingen;2268;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08119055GEMI;Plüderhausen;9817;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2023-12-31;GEMI;Gemeinden;08226012GEMI;Dossenheim;12632;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2022-12-31;GEMI;Gemeinden;08316010GEMI;Elzach, Stadt;7416;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08317122GEMI;Schutterwald;7320;Anzahl;BEVSTD;Bevölkerungsstand
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;2024-12-31;GEMI;Gemeinden;08416049GEMI;Neustetten;3794;Anzahl;BEVSTD;Bevölkerungsstand
